"bitcoin","ethereum","cardano","doge","bcash","stellar","chinlink","biance","lite","monero","bat","tether","tesla","tsmc","nvidia","intel","amd","qualcom"
"1",-19.0595699999994,1.60896300000002,-0.000660000000000008,1e-05,1.01876799999999,-0.000653000000000001,0.338318,-0.0527209999999982,-0.00872499999999832,1.018334,0.014508,0.00511300000000015,1.49200499999998,0.759998000000003,-3.07000699999998,-0.170002000000004,-0.769996000000006,0.220000999999996
"2",-316.047851000001,-8.36969000000002,-0.000366999999999992,-5.40000000000002e-05,-7.65266400000002,-0.00204600000000001,-0.0872349999999997,-0.395809,-1.335453,-2.08019999999999,-0.00872799999999999,-0.00273500000000015,-8.18600499999999,-0.179996000000003,-8.57998700000002,-0.829997999999996,-1.60000299999999,-0.209998999999996
"3",-48.796875,-2.82797199999999,-0.000892000000000004,-1.3e-05,-0.742171999999982,-0.001342,0.0951890000000004,-0.104049000000002,-0.280296,-0.485718000000006,0.020357,-0.000200999999999896,5.02600100000001,0.459998999999996,10.179993,-0.580002,-0.459999000000003,-0.180000000000007
"4",-101.895508,-3.276444,-0.00113000000000001,-5.79999999999999e-05,-2.30592300000001,-0.000733999999999999,-0.133401,-0.173484999999999,0.757255999999998,-0.399623999999996,0.00171900000000003,-0.00114600000000009,-5.24800099999999,-0.709998999999996,-13.399994,-1.009998,-1.830002,-0.940001999999993
"5",27.9365230000003,-1.473175,0.00330900000000001,-4.6e-05,-4.910676,-0.001833,-0.062875,-0.243992,-1.469754,0.203341999999999,-0.00975400000000004,0.00302800000000003,9.92199699999998,0.0599970000000027,1.79998799999998,0.770000000000003,0.180000999999997,0.990004999999996
"6",-52.8613280000009,-1.87986800000002,-0.000754000000000005,7.00000000000006e-06,-3.20533700000001,0.001804,-0.0487410000000006,-0.0916499999999996,-0.383238999999996,-0.648533,-0.010018,-0.00207999999999997,14.092011,0.380001,11.910004,1.560002,2.330002,2.199997
"7",90.3320309999999,4.798417,0.012838,3.40000000000002e-05,1.694748,0.00141999999999999,0.129067,0.415877999999999,0.231451999999997,1.06914999999999,0.00423299999999999,0.00165699999999991,7.963989,0.0499999999999972,1.290008,-1.020001,-0.0299989999999966,-1.42999999999999
"8",-104.915039,-1.72122199999998,-0.001628,6.99999999999963e-06,-1.38265999999999,-8.19999999999987e-05,0.148362000000001,-0.29097,-0.213511999999994,1.287147,-0.010843,0.014157,17.806,1.799999,3.28997799999996,0.32,-0.240001999999997,2.09000399999999
"9",252.064453000001,12.118026,0.010895,0.000255,19.328323,0.003457,0.518434999999999,0.758279999999999,2.47776,-1.01681499999999,0.015401,-0.015482,32.584015,3.260002,9.080017,0.409999999999997,1.060002,1.04999500000001
"10",-123.197265000001,-2.43469199999998,0.012333,0.000474,-4.485366,0.001405,0.347764000000001,0.473456000000002,-0.645243999999998,-0.345139000000003,-0.00611200000000001,-0.00102899999999995,3.65597500000001,-1.170002,1.29998800000004,-1.23,-0.470002000000001,-0.779999000000004
"11",176.055664,7.594482,0.012354,0.00166,6.08348000000001,0.011735,0.762907999999999,0.457431,1.882496,1.717507,0.00925399999999998,0.000653000000000015,-4.79599000000002,1.880001,13.77002,0.299999999999997,0.5,1.39
"12",-150.365234999999,-3.65405200000001,-0.00561499999999999,-0.000353,-4.374359,0.00558500000000001,-0.371414,-0.342788000000002,-0.663287999999994,1.38333900000001,-0.00186500000000001,0.00321499999999997,5.67999300000002,2.189999,11.71997,-0.190002999999997,3.829998,-0.279999000000004
"13",0.839844000000085,-2.03097600000001,-0.005977,-0.000882,-0.935608000000002,-0.001675,0.0341639999999996,0.376382000000003,-0.291340000000005,-0.317551000000009,-0.00761299999999998,-0.0030889999999999,30.074005,-0.930001000000004,-1.18997200000001,1.110001,-1.379997,-0.739998
"14",-35.1933590000008,-1.38040100000001,0.00584,-0.000337,-5.491592,0.00137799999999999,1.043816,1.148312,-0.326321,1.96527900000001,0.00974400000000003,-0.000434000000000045,-9.51800600000001,1.22000199999999,-17.080017,-0.949996999999996,-2.290001,-1.18000000000001
"15",-0.400390999999217,0.606903000000017,0.00780699999999999,0.000116,-2.420761,0.001817,0.921174,-0.326653999999998,-0.116931999999998,-1.35746800000001,-0.00217800000000001,-0.000506000000000006,3.94799799999998,1.889999,12.989991,0.399997999999997,1.130001,1.04999500000001
"16",-50.3769530000009,-1.78796400000002,-0.00159399999999998,-0.000209,-2.73637400000001,0.00193400000000001,0.539657999999999,-0.491694000000003,-0.523910000000001,2.680412,-0.00247400000000003,0.000398000000000009,5.84201100000001,-0.900001000000003,-5.98999100000003,0.0499989999999997,0.619999,0.170006000000001
"17",-60.609375,-4.78263899999999,-0.00444700000000001,-9.00000000000002e-05,-3.25567599999999,0.00662699999999999,-0.305416999999998,-0.447371999999998,-1.243515,-2.956917,-0.000236999999999987,0.000535999999999981,-9.074005,0.529998000000006,-3.69998099999998,0.110000000000007,-0.420002000000004,-1.35000600000001
"18",19.1650390000013,-0.867796999999996,-0.00343600000000001,6.60000000000001e-05,-1.20808400000001,0.00325,-0.0573130000000006,-0.0588690000000014,-0.122623999999995,-0.0380019999999917,0.00639699999999999,-0.000364000000000031,0.0400080000000003,-0.189993999999999,2.669983,0.860000999999997,0.120002999999997,1.030006
"19",12.8388669999986,3.38008099999999,-0.004562,0.000178,-0.053436999999974,-0.00924,-1.00741,0.399735,0.0629959999999983,1.705788,-0.00707599999999997,0.000986000000000042,28.432007,0.489997000000002,12.369995,1.150002,2.41999800000001,0.93999500000001
"20",210.65625,8.86355600000002,0.005041,6.60000000000001e-05,6.807739,0.001545,0.00859400000000043,0.230699000000001,1.640339,0.272864999999996,0.00150899999999998,-0.00170800000000004,-14.928009,0.91999899999999,-7.28997800000002,-0.450001,-0.459999000000003,-0.860000000000014
"21",150.475586,17.173919,0.000957,-2.00000000000001e-05,9.132981,0.001,0.185397999999999,0.3765,1.319965,1.875473,0.002664,0.00198300000000007,4.79400600000002,0.720001000000011,4.40997299999998,0.349997999999999,4.790001,0.290000000000006
"22",55.7089849999993,12.498413,-0.00014900000000001,1e-05,-1.14099100000001,0.000539999999999999,0.407502,0.581388,-0.086036,1.39881200000001,-0.000417000000000001,-0.002691,-15.851989,-1.15999600000001,-12.359986,-0.649996999999999,-2.220001,-2.92999999999999
"23",-44.1796879999984,4.52636799999999,-0.001885,-7.5e-05,-2.03758299999998,-0.00220100000000001,-0.442324,0.479604999999999,-0.667538,-1.281037,-0.00483800000000001,0.000807000000000002,-19.21402,6.529999,2.58999699999998,-9.810002,9.830002,-0.779999000000004
"24",1453.980472,42.298675,0.016883,-6.70000000000002e-05,31.911148,-0.001022,-0.336569999999999,0.467428000000002,8.767486,6.91053799999999,-0.010024,0.00210399999999988,24.520019,9.349998,9.07998600000002,-1.02,-0.430001000000004,3.80999799999999
"25",-78.0498100000004,-4.85684199999997,0.009827,4.40000000000002e-05,21.124482,0.002461,0.127877,0.553218999999999,2.62518,2.81617,0.00396200000000002,-0.000242999999999993,-12.622009,-6.33000199999999,-8.23998999999998,-0.329998000000003,-1.36,-1.25
"26",187.64453,1.53362999999996,-0.008719,-5.00000000000023e-06,-0.177948000000015,-0.00171400000000001,-0.107377,-0.277958000000002,-0.403202,-2.16046899999999,-0.00404900000000002,0.00168600000000008,4.52398700000003,5.75,10,-1.170002,8.479995,1.58000200000001
"27",10.7461000000003,16.395752,0.000708999999999987,3.9e-05,3.82003700000001,0.00135500000000001,0.300909,0.117145000000001,1.471107,1.944061,-0.000106999999999996,-0.000677000000000039,-2.324005,-2.739998,5.94000299999999,-0.0799980000000033,2.110001,14.160003
"28",212.252930000001,10.968018,-0.00178999999999999,-5.99999999999993e-06,8.31033400000001,0.000287999999999997,0.35592,0.655411000000001,1.355026,3.374855,0.00559099999999998,-0.001722,-11.345978,-1.040001,0.0299979999999778,-0.260002,-0.769996999999989,-1.58000100000001
"29",-77.1181699999997,40.740509,-0.00146299999999999,0.000164,-3.969269,0.008128,1.391847,1.386866,0.470765,4.648224,-0.00164300000000001,0.00127300000000008,10.847992,0.0599979999999931,15.820008,0.569999000000003,0.239998,3.979995
"30",-40.4560500000007,3.58032200000002,0.00568299999999999,0.000146,-8.149384,0.004912,0.657076999999999,0.227573,-0.935848999999997,-1.849236,0.01029,-0.00101499999999999,0.399993999999992,1.24000500000001,8.69998099999998,0.830002,7.370003,1.360001
"31",541.12988,11.715088,-0.000323000000000018,-2.19999999999999e-05,6.10076899999996,-0.002036,-0.263062,1.053633,1.477654,3.213936,-0.00374099999999999,0.00268999999999986,-0.395995999999968,1.439995,2.36001600000003,-0.210003,0.269996999999989,0.440002000000007
"32",32.7509800000007,-6.62863099999998,0.00135300000000002,4.69999999999997e-05,14.273682,-0.001503,0.581481,-0.628556999999997,0.153556999999999,5.13327099999999,0.00140400000000002,-0.00291399999999986,0.911986999999954,-1.11,1.95001199999996,-0.349997999999999,1.400001,-0.33000100000001
"33",-178.300780000001,-15.449097,-0.00489300000000001,-2.69999999999997e-05,-5.30172699999997,-0.00331099999999999,-0.0768900000000006,-0.396115000000002,-1.918732,-1.50754599999999,-0.00606500000000004,0.00267099999999987,-7.37399299999998,-0.489998,-5.44000199999999,-0.540001000000004,-1.860001,-2.80999799999999
"34",276.63867,16.374725,0.00470000000000001,-3.40000000000002e-05,-0.873047000000042,0.002873,3.37767,0.302250000000001,1.043312,-0.348373000000009,0.033452,-0.00178699999999998,-6.82800299999997,-0.159996000000007,-1.38000499999998,1.19000200000001,-2.61,-1.889999
"35",-467.585939999999,-15.503509,-0.00641900000000001,-0.000105,-19.639282,-0.00506200000000001,-0.335044999999999,-1.356851,-3.902,-6.29637199999999,-0.024838,0.00263200000000019,-8.83599800000002,-1.93000099999999,-12.600006,-1.030002,-5.360001,2.470001
"36",174.409179999999,10.640106,-3.80000000000102e-05,9.00000000000002e-05,4.66052200000001,0.00124700000000001,3.515554,0.494504999999997,0.581741000000001,2.83583899999999,0.00999500000000003,0.0101,36.074005,1.449997,23.609985,1,5.73000399999999,6.95999900000001
"37",199.20313,37.717621,0.00384700000000002,3.3e-05,11.909607,-4.20000000000004e-05,0.704457999999999,0.324094000000002,2.772732,2.498306,-0.00217700000000004,0.00641899999999995,13.248016,-1.089996,0.11001600000003,-0.629998000000001,-0.770004999999998,-2.379997
"38",-15.2666099999988,8.65603600000003,-0.00290700000000002,4.39999999999998e-05,-6.11834700000003,0.00283499999999999,-0.399570000000001,0.994247999999999,-0.988194,-1.354721,0.00820500000000002,-0.0191860000000001,5.94198599999999,0.110000999999997,4.83999699999998,0.329998000000003,-0.539992999999996,0.329993999999999
"39",485.53125,-7.86657700000001,0.002582,3.00000000000001e-05,23.900726,0.00868200000000001,-0.220886999999998,0.440311000000001,10.274914,1.921043,0.039449,-0.000912999999999942,36.985993,1.77999800000001,30.920013,0.0400009999999966,1.119995,-1.55999799999999
"40",-263.168940000001,-5.86193800000001,-0.003493,-7.69999999999998e-05,-13.123779,-0.004884,-0.464169999999999,-0.442921999999999,-1.50050399999999,0.16095,0.033662,0.00260900000000008,10.290008,-0.779998000000006,-3.05001799999997,-0.279997999999999,-0.759994000000006,-0.150001000000003
"41",-232.950199999999,-17.205536,-0.00815199999999999,-9.00000000000002e-05,-11.47641,-0.00622200000000001,-0.00139000000000067,-0.756785000000001,-3.522907,-2.242645,-0.032939,-0.00031200000000009,-1.71200500000003,-0.870002999999997,-4.88998400000003,-0.32,-0.570008000000001,-0.989998
"42",120.08887,9.97601300000002,0.00436700000000001,3.49999999999999e-05,2.09304800000001,0.00462700000000001,-0.148688,0.782178999999999,0.962128,10.03395,0.042479,-0.00199899999999986,24.660003,-1.73000300000001,0.100006000000008,0.839995999999999,1.680001,-0.379997000000003
"43",-285.882809999999,-27.313446,-0.00988200000000002,-6.59999999999997e-05,-10.493378,-0.00673700000000001,-2.290441,-0.963581000000001,-3.587734,-8.741806,0.01887,0.00413999999999981,9.63000499999998,1.52999800000001,21.699981,0.110000999999997,1.04000099999999,2.339996
"44",182.10644,19.017853,0.000728000000000006,2.49999999999998e-05,7.02771000000001,0.003064,1.382504,0.476858,2.820404,1.370285,0.017819,-0.00257299999999994,-7.15600599999999,0.560006000000001,1.47000200000002,-0.139999999999993,-0.729996,2.910004
"45",-408.460929999999,-24.143158,-0.011196,-0.000113,-14.526764,-0.00538999999999999,-0.966549000000001,-1.130485,-3.618759,-5.111099,-0.049296,0.000388999999999973,1.82800300000002,1.139999,1.19000199999999,0.290000999999997,3.26999600000001,0.0399929999999955
