bitcoin,ethereum,doge,monero,tesla,tsmc,nvidia
0.001942015,-0.036719084,-0.004618946,-0.081768423,-0.020001633,0,-0.001699264
0.016282248,-0.007870241,0.018349139,-0.112030994,-0.011264841,0.01066763,0.008467536
0.040293051,-0.021329314,0.004535155,-0.082722801,-0.035729116,-0.012619517,-0.030099996
0.015008828,-0.001254723,-0.004535155,-0.044800755,-0.014625033,-0.010474728,-0.004208714
-0.072964021,0.004491137,-0.013730193,0.081628864,-0.003196226,-0.003626112,-0.011702928
0.020885316,0.026468197,0.009174376,-0.008706682,0.016614991,-0.00132191,-0.005755185
-0.000147905,-0.025746302,0.087391822,0.16875185,0.013810523,0.036048716,0.053311342
0.009507702,0.002301029,-0.042741548,0.095899158,0.008914165,-0.00031903,-0.00154452
0.018735864,-0.016585455,0,-0.020627071,-0.025351955,-0.024222079,-0.017007283
-0.010757645,-0.012370318,-0.004376375,-0.013841384,-0.025093908,-0.03831883,-0.031804061
0.001224927,-0.022543041,-0.004395611,0.105323479,0.017170382,0.016506994,0.260876284
-0.016026456,-0.031935369,-0.017778246,0.128843958,-0.03843615,-0.036751329,-0.050473996
0.009315099,0.024874474,-0.00449439,-0.055323077,0.012704869,0.012058751,0.030032322
0.044764443,-0.015624239,-0.00451468,-0.103104817,0.000870193,0.022351082,0.061204511
-0.004337554,-0.006774994,0.01348335,0.030835372,0.025391177,-0.013147063,0.008260041
0.014214767,-0.052923533,-0.027150989,-0.010127044,-0.019482419,0,0.010444262
-0.016550905,0.015150329,0.018182319,0.011491667,-0.00270615,0.006089363,-0.00407855
0.016234141,0.029182868,0.00896867,0.123081214,0.035405279,0.008730747,0.007180002
-0.00902848,-0.006288838,-0.022574322,0.028918113,0.010252152,-0.00066893,0.003411143
-0.003963027,-0.045895779,0.004555817,-0.047798255,0.018010287,-0.007724606,0.002019912
-0.007900074,-0.074755913,-0.009132484,0.045239899,-0.002698858,0,-0.000531184
-0.000284058,-0.065198772,-0.004597709,-0.037497165,-0.033968315,-0.003715627,-0.009180263
0.013619341,0.04933925,-0.013921339,0.16271903,-0.000897169,0.004726612,-0.01132396
0.014753368,-0.01585006,0,-0.042333802,-0.040514106,-0.039153421,-0.050722595
0.027589859,-0.085485076,0.009302393,-0.040803483,-0.002256778,0.010799687,0.009199883
-0.025048045,-0.128874336,-0.00464038,-0.039974919,0.028948229,0.005528659,0.038045958
0.00725448,0.14281925,-0.014051753,-0.047297867,-0.00509871,0.016743941,0.016300917
0.00510068,0.063102416,0.00938974,0.044610342,0.038527272,0.014132133,0.0178292
0.003480289,-0.018176529,0.004662013,-0.01218598,-0.004462466,0.003668538,-0.016865921
0.002570619,0.025846159,-0.014051753,0.019637062,-0.00057219,0.002659576,-0.017917403
0.009392893,0.008981556,0.046091107,0.012956958,0.001299992,-0.007330956,-0.024586477
0.000601105,-0.011727446,-0.027398974,0.006809033,0.029291894,0.015267505,0.017482212
0.001184336,-0.018890692,0.004618946,0.036570899,0.002721451,-0.01627132,0.056298835
-0.004351215,-0.05429047,-0.009259325,0.001599489,-0.005602256,0.009661877,0.02316154
0.008725571,0.003791757,0.009259325,0.010434664,0.024546987,-0.022804476,0.017075595
0.00989727,-0.027661367,0.004597709,0.014113368,0.001184542,-0.007148967,0.012076894
0.010243613,0.002119727,0.004576667,-0.023782466,0.029453869,0.00136562,0.034239332
0.040864183,0.032666679,0.035878288,-0.017808738,-0.005234183,-0.005816954,0.006255982
0.035627265,-0.042511272,-0.008849615,0.072072332,0.003604425,-0.013821886,0.012022301
0.064330331,-0.056804062,0.047731403,0.070846924,0.023187933,0.010728568,0.024622001
0.012089515,0.000651463,-0.038881788,0.283950632,0.028601738,0.001719725,0.06642689
0.044764267,0.047560752,-0.017778246,0.105113009,0.000956223,0.000687083,-0.07126641
-0.00248691,0.096764492,0.022173857,-0.070687482,-0.023296504,0.000343279,0.019757757
-0.01267274,-0.01510354,0,-0.012435655,-0.004622227,-0.013130769,-0.043000639
0.082439455,0.175483878,-0.004395611,0.2157237,0.015324903,0.019290953,-0.045325085
0.100960345,0.145784745,0.038881788,0.140856406,0.045054695,-0.000341239,0.023063009
-0.13057525,-0.092803459,-0.030109801,-0.13498907,-0.001057897,0.016920878,-0.025713356
-0.116209241,2.93E-05,-0.040094457,-0.143047561,0.009917582,-0.005721032,0.013278852
0.000694741,0.006890111,0.040094457,-0.02117049,0.009863492,0.013742532,0.039742858
0.005358747,0.021461696,-0.013187004,-0.025422161,-0.006115209,0.000998137,-0.007578965
-0.154476649,-0.082132805,-0.09752502,-0.140424159,-0.000609225,0.003320056,-0.012380227
0.034221865,0.014665909,0.014528101,0.018374606,-0.000609597,-0.029601858,-0.016491284
0.023515098,-0.00935576,0.004796172,-0.05057109,0.034924593,0.005108133,-9.67E-05
0.097024958,0.053101884,0.028303776,0.094897025,-0.009169101,0.006095515,-0.022686012
-0.023761878,-0.007257668,-0.033099948,-0.027949754,0.011731577,-0.00439862,0.018034361
0.013950027,0.016427036,0.014320054,0.008298528,0.022401957,0.004736105,0.021239634
-0.004511461,0.019374064,-0.009523882,-0.019902395,0.003971427,0.014740669,-0.01099597
0.028620322,0.020559605,-0.004796172,0.028336699,0.016976018,0.008609325,0.01033002
-0.031237063,-0.01755486,-0.029270382,-0.036354041,0.022601423,0.016026508,0.021091131
0.009870593,-0.005848246,0.009852296,0.00131111,-0.000550012,0.015773674,0.00427668
0.017639686,0.001758068,0.019418086,0.012691943,-0.007732138,-0.00640816,0.017108594
0.002355587,-0.004903827,-0.019418086,0.009610706,0.001741009,0.004490033,0.019149668
0.000686928,0.003211979,0.019418086,0.04925221,-0.009214113,-0.001921814,-0.015781021
0.052922643,0.014677216,-0.009661911,0.021625915,0.005173583,-0.009017807,-0.007664244
0.019006133,0.000428713,0.014458083,0.021537501,-0.010735023,0.005484769,0.042761833
0.022768593,0.008286405,0.009523882,-0.009975882,0.009225509,-0.009699365,0.012557957
0.017740542,0.026724907,0.009434032,-0.020947,-0.000875,0.006153801,-0.008791474
0.007968853,0.024432536,0.004683849,0.001584589,0.025300937,-0.003234091,0.025293774
0.022101354,0.010993488,-0.028437935,-0.018352444,-0.001125726,-0.011402664,0.015395322
0.001619238,-0.007330127,0.014320054,0.012061451,0.017707792,-0.006244885,-0.0043745
-0.066793736,-0.03552819,-0.03373814,-0.054598037,0.026804797,-0.003964359,-0.018980135
-0.005757778,0.022115454,0.019418086,-0.011890825,0.000111454,0.01641534,-0.0240011
0.001988585,-0.000833762,0,0.017992718,0.041364098,0.031412903,-0.047216031
0.0139417,0.144785981,0.004796172,0.063219224,0.001353325,-0.0114251,0.003683942
0.002912476,-0.008132664,0,0.046870485,-0.004351382,0.01331662,0.002020397
0.01961807,-0.001239186,-0.009615459,-0.038531802,-0.039406585,0.017793508,-0.016185324
0.018103859,-0.017764206,0.009615459,0.014683194,0.012121772,0.00061862,-0.00018647
0.063949398,-0.000639182,-0.004796172,-0.074860946,0.018777197,-0.000309201,0.035184545
0.001916831,-0.0054377,-0.029270382,0.034127947,-0.014086292,-0.00807464,-0.002794917
0.043156066,0.040419047,0.029270382,0.008323922,-0.066199764,-0.010028288,-0.097307516
0.00594779,-0.003833734,0,-0.076669596,0.003937704,0.005340047,0.009606422
0.005344832,0.163881894,0,0.003224148,-0.042810106,-0.012293267,0.028660872
0,0.026957745,-0.014528101,0.026085673,0.015154919,-0.001904826,-0.02846373
0.035408953,0.092477317,-0.009804,0.00444577,0.000120018,0.00348933,0.012826317
0.023053291,0.092451866,0.009804,0.061517224,0.001838142,-0.022739138,-0.037568232
0.018987095,0.02228255,0.028848154,0.058994091,0.004342164,-0.000648121,-0.005774214
-0.001695594,0.007510652,-0.004750603,0.102547894,-0.001431998,0,-0.007751207
-0.039494405,-0.037261828,-0.004773279,-0.129994196,-0.01048433,0.014800753,0.010895684
-0.061986386,-0.126070221,-0.004796172,-0.081703499,-0.00694303,-0.00287862,-0.001824633
0.032921643,0.064161978,0.014320054,0.043737217,-0.008011939,-0.007717048,-0.000202912
-0.062287794,0.085127003,-0.03373814,0.014060642,-0.004953059,0.002578951,0.0058687
0.098178172,0.391381128,0.191268343,0.316419469,0.010125469,0.01406676,0.027169855
0.006537416,0.002155588,-0.037117663,-0.020774002,0.046937172,-0.009249022,-0.000687512
0.007720111,0.20162997,0.02079077,0.06664324,-0.008837346,0.022180916,0.007536902
-0.050720165,0.279186671,-0.033475929,0.169200991,0.024413125,0.015547577,0.012211772
-0.076592094,0.010350663,-0.052413743,-0.005901696,-0.002101061,0.005538476,0.021536968
-0.042708607,-0.076247638,0.056660034,0.006968576,0.00160483,0.007946191,0.031368543
0.061000123,-0.005664802,0.041499731,-0.055784867,-0.043861829,-0.011327169,-0.032878082
-0.065839952,-0.018787038,-0.012270093,0.006247386,0.017125475,0.006444675,0.020189451
-0.010106804,0.031071839,-0.004123717,0.018607575,-0.000902293,-0.003984618,-0.0091096
-0.102381158,0.195464469,0.087011377,-0.033868367,0.032361765,0.007648806,0.003542183
0.109270642,-0.066979388,-0.038614836,-0.070372647,0.026474211,0.010912415,0.007231619
0.001318736,0.022063383,0.072137528,0.007347697,0.026404349,0.00541192,-0.005186619
-0.006880372,0.045266196,-0.003669729,0.065373331,-0.00025233,-0.012673616,-0.003255418
-0.013105024,-0.017474733,0.111225635,-0.012683515,0.001944859,0.004242431,0.019009579
0.043243369,-0.042424853,0.075985907,-0.016482173,0.001366366,-0.006979242,-0.004305434
0.065034663,-0.120511722,0.263770405,-0.010214083,0.070137247,0.001521345,-0.005061932
-0.009275236,0.006415852,0.011641575,0.049192008,0.017203489,-0.000912487,-0.072703629
-0.007502124,0.014722493,0.022884294,-0.084794054,-0.029065049,0.001216576,-0.007469782
0.050195609,-0.046580793,0.017937701,-0.017831069,0.012464402,-0.001216576,0.00727134
-0.004899212,-0.025280962,-0.122795577,0.006001456,0.012773725,0.000304214,-0.004276698
0.00865475,0.029736576,0.005012542,0.11862461,0.03203894,-0.010705073,-0.025847022
0.01494924,-0.000644846,-0.025317808,-0.021897874,-0.011850082,-0.0036968,0.003573499
-0.003858036,0.064242299,0.059719235,0.018943228,-0.039209068,-0.003710672,-0.008289512
-0.026241639,0.081533741,0.026223195,-0.013111728,0.023834412,-0.014038571,-0.018880229
0.020845464,-0.038874572,0.076961041,-0.043744559,-0.008456727,0.006263691,0.038418909
0.014765946,0.048547034,0,0.023912883,-0.003955514,-0.007521126,0.000604453
-0.001139577,-0.048532502,-0.024256978,-0.032048518,0.017399799,-0.005678249,0.003920184
0.015405854,0.027904073,-0.011223462,-0.007579807,-0.009900925,0.005678249,0.015726431
-0.00573607,-0.029580283,0.017897569,0.002575717,0.010162723,0.009081039,0.004139141
0.022733747,0.03678773,0.132699561,-0.036856405,0.007920124,0.019142263,0.012412777
0.012195828,-0.002808192,0.023033648,0.004799746,0.018526792,0.011251419,0.017237665
0.012244047,0.055155907,0.031748698,-0.014386208,-0.011603422,-0.002118966,-0.00689791
0.028207106,0.164835043,0.149940147,0.09055069,-0.004977353,0.000605877,0.015453918
-0.000949051,0.120931384,0.070257894,0.052372312,0.017472694,0.001513089,-0.012765687
0.076821488,0.083866591,0.01173034,0.018605862,0.027510025,0.009929433,0.022187276
0.021723477,0.012591987,-0.117418671,0.011988784,-0.012279684,0.015743619,-0.03008028
0.02533004,0.031272362,0.105688331,0.089508037,-0.024989013,0.010554217,0.007413474
0.031431814,0.196021279,0.092893747,0.030725442,-0.051323756,-0.004384108,-0.00384433
0.011496549,-0.026994035,0.121360857,0.090634887,0.042702022,0.008168045,9.63E-05
0.102505196,-0.032056491,0.5937214,0.068482436,-0.00376902,0.016138737,-0.010550396
0.018403898,-0.002820632,-0.205063411,-0.061212255,0.0447843,0.012217797,0.001652861
0.017937028,-0.018131228,0,0.040405392,0.012251112,0,0.164038067
0.033801354,0.003955288,-0.022032715,-0.011038927,-0.006539942,0.004227173,0.042057928
-0.06962597,-0.013715131,-0.024218303,-0.028703757,0.005278446,-0.005357464,0.010928203
0.00819607,0.041531264,-0.047607432,-0.031554608,-0.027877986,-0.008803067,0.048980034
-0.002292106,-0.03274255,-0.063121086,-0.056383464,0.00357094,-0.000856099,0.018442541
0.058580534,0.004711629,0.218790369,0.024908001,-0.034988805,-0.017567076,-0.068752712
0.026591435,0.075487242,0.134668834,0.119079563,0.022450351,0.013849154,0.041034982
0.051120902,0.290144736,0.006609409,0.049531725,-0.007148727,0.008559224,0.021779528
0.089309514,0.296664887,0.807851261,0.126392659,-0.001545446,0.005665766,0.021099321
0.065455454,0.043188707,0.045077245,0.430471274,-0.02113364,0,-0.013554334
0.051740517,0.04352328,0.026867701,-0.203466851,0.020714655,0.003384041,0.011175791
-0.058416696,-0.085650942,-0.2005796,-0.123352732,0.021083661,0.001406668,-0.002239729
-0.045515271,-0.083925834,-0.211191218,-0.035623496,0.025890491,-0.001688295,0.025563699
-0.012312001,0.368664257,0.078899633,0.027375744,0.030173091,0.007574759,0.02113712
0.049738144,-0.005369847,0.012878966,0.050003089,0.017482896,-0.011807784,-0.003595806
0.05176378,-0.037230438,0.07606852,0.043912369,-0.001878629,0.014877411,6.92E-05
0.032953588,0.006887686,0.053975428,0.006865922,-0.001528859,0.008047803,-0.005000024
0.076654407,0.10465693,0.246787785,0.09234389,0.021742143,0.005787504,0.029969643
0.063585225,0.062414724,-0.034676445,0.140972522,0.015796535,0.001098627,-0.004536991
-0.04684739,-0.024477915,-0.12482461,-0.056112345,0.019088299,0.000823131,0.012008503
0.026532117,0.013834029,0.079436831,0.0672828,0.028371669,0.010097043,0.07004744
0.006462468,0.073905188,-0.034721758,-0.010177522,-0.034871309,-0.028644232,-0.066833652
-0.059900086,0.35420859,-0.059665771,-0.105777151,0.004718574,-0.015486695,0.002470175
0.021348727,-0.009894623,0.018276476,0.034650308,0.046105911,0.009039581,0.009490021
-0.080700161,-0.101817944,-0.069035993,-0.112274397,0.012450458,0.002527764,0.002111422
-0.016814099,0.007989116,-0.01597426,-0.006032882,-0.014074346,-0.005908105,0.004275017
0.021665894,0.022657154,0.038677073,0.04426638,-0.01055266,0.012060166,-0.004934383
0.027816128,-0.000461958,-0.006979724,0.020213266,-0.00431733,0.009434032,0.036904634
0.049786305,-0.030318016,0.024218828,-0.02072889,0.006576475,-0.002211723,-0.001463128
-0.012083165,-0.063633267,-0.029325765,-0.031587991,0.011113614,0.015925597,0.015036959
0.006046838,-0.00148834,-0.006742681,0.014837539,0.016363838,0,-0.006921787
0.014494816,0.015832605,0.012486155,0.083639357,0.002193027,0.00054469,-0.029085926
-0.10211491,-0.225704427,-0.133576846,-0.167211323,-0.015665169,-0.016470287,-0.010981273
0.029420318,0.072130048,-0.047282211,0.001807874,-0.040878316,-0.029207383,-0.037295469
0.00871433,0.112318079,0.062797586,0.082609708,0.024182992,0.007382146,0.034663062
-0.013871637,-0.07944445,-0.050295055,-0.049877434,-0.028663542,-0.015393605,-0.033981134
-0.023299107,-0.02665606,-0.020540852,-0.02917899,0.002381044,0.004299792,-0.014558663
0.032994715,-0.041604075,-0.026876009,-0.002307884,-0.025175251,-0.002290894,-0.036849398
0.01468457,-0.051215615,0.06901919,0.046902266,-0.075155671,-0.001721693,0.026349006
0.002521835,0.006582439,-0.029160945,0.091802751,-0.0574444,-0.00923261,0.003001384
-0.035071388,-0.095158331,-0.095044661,-0.124552666,0.014114888,0.003761063,0.022602941
-0.059757413,-0.132997845,-0.205363467,-0.100738694,0.008994578,0.010627674,0.046204066
-0.01476351,-0.087044667,-0.092803079,-0.07446937,0.034732314,0.010798656,0.014083882
0.025779269,0.15618646,0.085605105,0.083955001,0.007004307,0.008723792,0.041652995
-0.017213973,-0.095603583,-0.061173018,-0.055013164,-0.018716182,0.012806494,-0.011635893
-0.054273089,-0.049209351,-0.081094641,-0.074570247,0.013421799,0.002762377,0.026538765
-0.002209975,-0.031741302,-0.10067852,-0.018464291,-0.025366294,-0.009423573,-0.004252722
0.039795973,0.192106037,0.204014381,0.043618782,0.026768736,-0.001114545,0.01035718
-0.019794586,-0.160159409,-0.098588078,-0.036951537,-0.009120201,0.014942199,-0.00519545
0.214595819,0.129285455,0.135970689,0.139122259,0.014225323,-0.008550652,0.014431964
-0.054646321,-0.040223598,0.000516662,0.001148364,-0.004617838,-0.006949299,0.003575725
0.032127491,0.028921992,0.022472856,0.122026333,0.042097643,0.010267969,-0.011668117
-0.066942545,-0.083498249,-0.110423818,-0.113833288,-0.008561596,-0.00331867,-0.004826483
-0.01842225,-0.013427289,0.020653818,0.118726911,0.012437047,0.00331867,0.011484982
0.054743059,0.00178798,0.025096789,-0.012411942,-0.027688211,-0.001105,-0.033559319
0.050087184,-0.056350273,-0.040687305,-0.028677398,0.001822204,-0.008883984,0.016251509
0.023338847,0.054160154,-0.036575505,-0.098472202,-0.035233091,0.002784686,-0.01150214
-0.056178985,0.106444414,0.042171491,0.102694355,-0.012130016,-0.003342594,0.012110301
-0.002796165,-0.030522542,-0.002234638,-0.011757393,0.019583559,0.006396907,-0.000608161
0.034111462,0.024209903,0.003907345,-0.006309132,0.063024181,-0.007792942,0.012633511
0.031985183,-0.010120163,0.013831479,0.039983082,0.027899607,0.006683344,0.004375391
0.15426958,0.187881212,0.068479919,0.106714532,-0.004887199,0.020874199,0.030276778
0.012060956,0.097573824,0.006138127,0.033985715,0.027903392,-0.002449314,-0.011965722
-0.022912944,-0.002503405,-0.012314163,-0.019000657,-0.00463806,-0.00656104,0.010572208
0.011544299,-0.000456177,-0.021393981,-0.029688609,-0.022617894,-0.031200275,-0.043765309
0.076642704,0.04290658,-0.008474627,0.023528033,0.006925806,0.022384791,-0.054768895
0.169545122,-0.02879539,-0.064822249,-0.017862244,0.016434544,-0.002493422,0.076742457
-0.033669266,-0.03485259,-0.013714501,-0.020519008,-0.004048853,0.010211183,-0.008468045
0.045506091,0.042057611,0.020501857,0.000812088,0.001599443,-0.002198956,-0.011019905
-0.010321243,-0.002683337,-0.036743513,-0.027734871,-0.030750964,-0.01525051,-0.022534742
-0.040293623,-0.019654044,-0.018890762,-0.016164131,-0.012754412,0.001953943,0.00018577
-0.038934866,0.084307216,0.02005967,0.510954082,-0.028017914,0.003340732,-0.014658027
0.024384536,-0.021390682,0.002333723,0.158179257,0.010276706,0.014896827,0.021138549
0.012360737,0.008647818,0.009280809,-0.009177593,0.032908001,0.001641642,0.019796596
0.043173293,0.025165696,0.04735947,-0.045753935,0.000453422,0.006811087,-0.003685922
0.008481267,0.019175546,-0.01442066,0.226887968,-0.013923561,0.00054278,-0.008389131
0.002526784,0.046596291,0.019364367,0.294936509,-0.006890471,-0.002173269,0.007056438
0.043829124,0.063828834,0.022752878,-0.088896916,0.004906015,0.00298713,-0.001638026
-0.003000819,0.020872339,0.119982603,-0.004943276,0.016616164,0.001354803,0.005932556
0.029799368,0.011968221,-0.01966962,0.058876328,0.007671922,0.001082571,0.022440719
0.03931966,0.01219296,0.208698639,0.005610787,-0.001405849,0.006739478,0.006001813
-0.11134709,-0.21417271,-0.287288913,-0.172512739,-0.016482919,-0.009990714,-0.027055209
0.049173922,0.065987623,0.056546766,0.023364957,-0.014579885,0.011333149,-0.000602954
0.000600145,-0.014794652,-0.046119143,-0.00651614,0.017493383,0.007218344,0.004633144
-0.08412375,-0.105320714,-0.188982697,-0.023434771,-0.020778575,-0.001066125,-0.017501279
-0.01608612,-0.006649431,-0.087011377,-0.045919909,0.057405894,0.009025811,0.031924308
-0.007346793,-0.010471239,-0.015846008,-0.007621282,-0.00258791,0.000528428,0.003602975
-0.061971049,-0.050494705,-0.02960047,-0.005026438,0.009547646,-0.008754586,0.004470823
-0.207529847,-0.258875717,-0.492866729,-0.293164984,0.030679782,-0.004004758,-0.005709766
0.142329504,0.157769178,0.012798313,0.184389311,0.00572974,0.007197179,0.061305034
0.111160794,0.158552231,0.090569586,0.007119999,0.013572233,0.011093563,0.040477712
-0.03510423,-0.03711342,-0.06207763,-0.028739105,-0.026050717,0.0060233,-0.001066935
-0.004857681,0.00331136,-0.031966192,-0.022240211,-0.003177517,-0.012611807,-0.00809249
-0.0729819,-0.092860315,-0.132537521,-0.102663839,-0.020071178,0.011044077,-0.02771591
-9.37E-05,0.021917576,0.022266801,0.022131327,-0.042901293,-0.012367004,-0.009784351
0.078213489,0.100767497,0.3906758,0.060147072,-0.017527184,-0.01870712,-0.045722249
-0.008625829,-0.016883003,0.008726059,-0.0055031,0.00075339,0.001886512,0.005598376
0.076230904,0.064102972,0.01893344,0.081579891,-0.012474339,0.002957416,0.021686771
-0.006194337,-0.024148285,-0.082603529,-0.038430877,-0.004026072,-0.00538362,-0.000284585
-0.00279694,-0.026035004,0.001850139,-0.028494294,0.004407279,0.013405027,0.017435967
0.057467702,0.020403382,0.002768807,-0.031799105,0.001259819,0.015328049,0.00128572
-0.021048549,-0.016992001,0.020976601,0.015360287,0.019169146,0.008097158,0.002064878
-0.020621245,0.00066645,-0.078840062,-0.027859399,0.019541275,-0.004432259,0.00832783
0.023149656,0.010891875,-0.022717026,0.015930955,0.000901019,0.004952415,-0.000552986
0.009748055,0.042110563,0.053488685,-0.007310721,0.004352614,0,0.002927607
0.087821339,-0.036955969,-0.06352893,-0.064600913,-0.039844116,0.008028038,0.022308575
0.002087127,0.008297904,0.044407888,0.015508717,0.036222865,0.005145393,0.01891483
0.009260593,0.011887574,0.009606222,0.006892727,-0.00278796,0.0347992,0.010582714
0.120931085,0.002238319,0.015180557,-0.003773912,0.003041113,0.002228024,0.000471225
0.036113107,0.10780808,0.003759403,0.088323086,-0.000309371,0.009352788,0.018464282
0.013783963,-0.015988016,0.087949024,0.00801639,-0.014076092,0.001713353,0.017018637
-0.021195573,-0.050134569,-0.087011377,-0.04933135,0.01458225,0.008765603,-0.000909791
-0.002647297,-0.008752025,-0.01892204,-0.019267749,0.010903071,0.006042314,-0.000860031
0.020857095,-0.020022895,0.016106459,-0.010308416,-0.022040079,-0.010415499,0.001112859
0.051706217,-0.013338021,-0.013245227,0.021395647,-0.019257071,0.001216669,-0.004560479
-0.013587872,-0.057739451,-0.032916815,-0.060681931,-0.023691926,0.002186324,-0.001423049
-0.070498084,0.038885536,0.072137528,0.036786114,0.000949093,0.002665723,0.010422548
0.039758881,-0.001351826,-0.033522692,-0.003089575,-0.034684905,-0.003879733,-0.02559139
0.026431732,-0.004703433,-0.004746093,0.005113484,0.001012285,0.00097137,0.01042772
-0.02121131,0.003017078,0.000951022,-0.020952509,-0.016382614,0.022796451,0.031042608
0.058721808,0.034135656,0.089938015,0.023872041,-0.00246517,-0.000474632,0.00976096
0.053647596,-0.006101445,-0.023737378,-0.013550325,0.035147354,0.004736002,0.014465135
0.045174908,-0.047484285,0.012378584,-0.022243323,-0.032027943,-0.005448409,0.001884008
0.044958345,-0.014729483,0.011358794,-0.023052626,-0.070377583,0.001187039,-0.006099622
0.01809617,0.061664383,-0.026409986,0.049190495,0.022566383,0.000948471,0.013265033
-0.026001921,-0.022557911,0.029013024,0.156724045,-0.010872691,0.005672457,0.004494189
0.017169747,-0.014263552,0.01973466,-0.031101745,0.010742002,0.001883636,0.011383674
0.043187833,0.047749066,0.037520032,0.127360193,-0.00543873,-0.001883636,-0.013628241
-0.043299788,0.037511885,0.14664067,0.063799132,-0.004609939,-0.018794439,-0.018529757
-0.076399678,-0.069790357,-0.196126658,-0.134444923,0,0.001919434,0.051356569
-0.008901493,0.056716143,0.040443591,0.155921542,0.040141905,0.006926983,-0.016372752
0.011558807,0.063948136,-0.022547928,-0.008537034,-0.021471742,-0.003576897,0.007263161
0.09752916,-0.012739646,0.12302453,-0.008033589,0.008387081,-0.007673898,-0.019804481
0.073271913,-0.007325198,0.03738068,-0.008846511,0.003847424,0.013390851,0.007732694
-0.020885561,0.004432273,-0.056989152,0.051791879,0.008126855,-0.000712796,-0.001182117
0.061824946,0.098304864,0.059862717,0.069103379,-0.02023181,0.003322239,0.012786941
-0.015902582,-0.017408609,-0.003593249,0.04305489,0.028954205,0.00872757,0.00916009
0.022333812,0.05466829,0.271899432,0.157706188,-0.016529302,-0.004000523,-0.005197515
1.70E-05,0.221241848,0.045572077,-0.036344013,0.009392746,0.013583394,0.009400676
0.173592619,0.011397996,0.041073535,0.080212408,0.003985061,-0.045202794,-0.013083035
0.02419481,-0.015637241,0.17280289,0.158685046,0.00233303,-0.003901492,-0.016147188
-0.017064229,-0.100880084,-0.127564104,-0.189383559,-0.032030111,-0.037843699,-0.0702276
0.034292761,0.044805515,-0.000480885,0.068866821,0.004250578,0.004809477,0.021605902
0.069998206,0.042530154,0.032650168,0.058225565,-0.007540092,0.002522145,-0.015211589
0.06024944,0.007822884,0.136842942,0.096310478,-0.004348314,-0.007839261,-0.057360725
0.022016762,-0.01483287,0.006475134,0.248249786,-0.004926911,-0.004835179,0.005769252
0.18172416,-0.07783768,0.071598054,0.033573052,0.030993112,-0.013354102,0.008063651
0.225118954,0.013488047,0.021178573,0.007756457,-0.006469182,0.008495302,0.014321609
-0.077226265,0.048576641,0.02145927,-0.014745713,0.012420933,-0.000256326,-0.002607699
0.021931171,0.121870113,0.006813725,0.010513935,0.042798859,0.009442433,0.016418853
0.027866079,0.234740611,0.166228979,0.096710464,0.036186338,-0.001779586,-0.019819108
-0.059573732,0.075853914,0.046423709,-0.007565841,-0.005881866,-0.000254434,-0.02472145
0.009450503,-0.009940214,0.069204734,0.061707404,-0.003368156,0.002795808,0.001556464
0.06672275,-0.016472556,0.014188432,-0.040424131,0.016321127,0.002534805,0.026930691
0.076477057,0.149282828,0.536490262,0.200107609,-0.013424987,-0.002534805,0.032560757
-0.072542906,0.039695144,-0.126957591,-0.011271322,-0.023196123,-0.001524054,-0.009086091
-0.067005065,-0.00940156,0.161786222,0.218153885,-0.006423531,0.002538691,0.003512268
-0.05069001,0.002410744,0.108583061,-0.115591239,0.008113435,-0.005338744,-0.004634728
-0.133223217,-0.196094588,-0.204133474,-0.188668279,-0.01966997,0.010144672,-0.003170035
0.151836562,0.136854724,0.441160007,0.097458223,-0.024624211,-0.017307634,0.011051514
-0.016363153,-0.014309057,-0.058978968,0.100423873,-0.017967523,0.00333208,-0.00136846
-0.08097705,-0.034431793,-0.044482503,-0.107364574,0.011866168,0.016747409,0.001165806
0.003396833,0.022231968,0.101334037,-0.004067323,-0.012797146,-0.002267289,-0.019954584
0.021992661,0.160108084,-0.026544502,0.015907618,0.029058241,0.033968754,0.029784591
0.014505086,0.084803416,0.018955347,0.072053072,-0.0102858,0.016681132,0.063738703
0.025858429,0.018730361,0.034173332,-0.02212055,-0.008324561,-0.005288402,0.005257464
0.110944529,0.016979704,0.232391408,-0.045978572,0.006210444,0.02310995,0.008438466
-0.138837813,0.140765521,0.212318341,0.050992679,0.060754619,-0.000471143,0.030180645
-0.038619922,0.123681348,-0.114299579,0.02018624,-0.008118221,-0.006145115,-0.000270298
0.025562165,-0.034375534,-0.023981241,-0.013623858,0.00332092,-0.021083699,0.007809344
-0.110581167,-0.08374892,-0.133117147,-0.136848127,0.009364573,-0.006558994,0.001786712
0.041983191,0.097493595,0.129600055,0.104552187,-0.005132144,0.003892002,-0.004921076
-0.196150019,-0.189235145,-0.649095114,-0.209899648,0.011356335,0.024935385,-0.012954637
-0.026625239,-0.03814881,0.114291492,-0.002662553,0.020663667,0.021087965,0.020727761
0.025266707,0.021487982,0.041114839,-0.008551931,-0.007488477,0.032842153,-0.001246767
0.011480784,0.002717525,-0.012373895,0.141636374,0.01569299,0.002241104,0.02494904
-0.060003442,-0.035100223,-0.156015798,-0.143439055,0.00439007,0.037566263,0.015437999
-0.005779885,-0.017121403,-0.009099787,-0.023823994,0.003492628,-0.002158473,0.022091469
0.044186097,0.070984025,0.059628013,0.028567375,-0.019752145,-0.020740772,-0.013102928
